SKU,QTY
9001322,7
9001323,6
9001324,8
9001325,13
9001326,6
9001327,0
9001328,10
9001329,3
9001330,11
9001331,6
9001332,3
9001334,1
9001335,6
9001336,5
9001337,7
9001338,0
9001339,0
9001340,3
9001341,10
9001343,54
9001344,5
9001345,3
4013556,79
9001358,3
9001359,4
9001360,7
9001361,2
9001362,5
9001363,0
9001364,1
9001365,3
9001366,3
9001367,0
9001368,13
9001369,4
9001370,4
9001371,3
9001372,2
9001373,2
9001374,3
9001375,3
9001376,3
9001377,0
9001379,2
9001380,0
9001381,2
9001382,2
9001383,0
9001384,0
9001385,2
9001386,20
9001387,15
9001388,9
9001389,4
9001390,1
9001391,4
9001392,5
9001393,3
9001394,2
9001395,2
9001396,0
9001397,0
9001398,5
9001399,15
9001400,8
9001401,4
9001402,4
9001403,5
9001404,6
9001405,4
9001406,2
9001407,2
9001408,2
9001409,1
9001411,0
9001293,19
9001294,26
9001295,8
9001296,17
9001297,19
9001298,28
9001299,8
9001300,0
9001301,9
9001302,20
9001303,47
9001304,2
9001412,10
9001413,10
9001416,2
9001417,4
9001418,2
9001419,4
9001420,47
9001421,28
9001422,26
9001423,24
9001424,16
9001425,15
9001426,11
9001427,3
9001428,2
9001429,4
9001430,1
9001431,2
9001432,3
9001433,101
9001434,20
9001435,20
9001436,16
9001437,14
9001438,13
9001439,6
9001440,11
9001441,8
9001442,8
9001443,5
9001444,1
9001445,1
9001446,24
9001447,20
9001448,2
9001449,1
9001450,1
9001451,1
9001452,14
9001453,14
9001454,4
9001455,4
9001456,12
9001457,3
9001458,13
9001459,22
9001460,1
9001461,2
9001462,6
9001463,6
9001464,0
9001884,6
9001346,8
9001347,4
9001348,0
9001349,4
9001350,3
9001351,0
9001352,2
9001353,4
9001354,5
9001355,22
9001356,5
9001357,5
4010345,38
141780,2
133044,361
2000370,12
140776,2
137424,4
137394,5
139954,14
137271,63
1006477,37
1006478,16
1006479,12
1006480,12
2000235,1
2000238,0
2000226,3
2000227,5
2000228,13
2000229,9
2000230,12
2000231,3
2000232,7
2000233,4
1005962,1
129610,3
121317,8
127449,6
133983,13
129801,13
124288,620
330442,2
134584,5
134676,112
134690,12
120648,0
2000662,17
2000709,22
128354,479
332160,29
127777,4
1005963,25
1005965,0
1003433,12
1003435,2
1003436,2
1003437,12
1003438,12
1003441,16
1003442,12
1003444,10
1003451,13
1003452,11
1003453,14
1003454,1
1003455,12
1003456,3
1003458,3
1003459,12
1003460,0
133747,17
132658,4
139909,51
2000310,0
129634,12
125810,197
75000,15
1002798,1
1002799,6
1002800,5
1002804,6
1002802,6
1002803,6
1002801,2
1006102,1
1006084,1
1006088,1
1006092,3
1006095,1
1006096,3
1006098,1
1006099,3
3016258,3
3016333,5
3016289,5
3016282,13
3016449,2
3016302,5
3016432,2
3016708,8
3016265,18
3016357,4
3016692,6
3016388,4
3016364,0
3016371,5
3016463,14
3016487,5
3016470,3
3016319,1
3016326,20
3016296,4
B408187,9
B310187,41
B31026,5
510709,0
CUTAO,0
1001638,3
1001633,27
1001634,26
1001635,33
1001636,31
AC1619,7
AC1385,5
116395,1
116829,1
115860,1
116096,1
116164,1
116207,3
125951,1
115723,2
015894,3
114221,1
114474,6
115082,0
125968,27
125937,1
025954,10
125548,8
545741,1
9004985,2
9004986,1
1007537,9
1007538,11
1007521,0
1007522,0
1007523,8
1007524,8
1007525,8
1007526,0
1007527,6
1007528,0
1007529,0
1007530,0
1007531,0
1007532,0
080749,0
1007534,0
1006661,21
1006662,5
1006663,0
1006664,2
1006665,14
1006666,0
1006667,0
1006668,14
1006669,4
1006670,0
1006658,12
1006659,1
1006660,11
1003583,0
510338,12
510339,0
075325,0
1007536,10
1007535,0
1007533,0
2001365,8
2001375,11
2001374,27
2001373,3
2001368,4
2001370,11
2001369,14
2001387,20
2001386,9
5000892,19
130070,2
890097,6
811250,2
190012,2
802100,12
382004,3
324110,8
324066,3
324059,11
610039,12
610022,4
610015,28
861000,12
5000594,10
2001364,0
2001363,1
324011,5
324004,1
130063,3
130049,2
130056,3
D67Z4/0,2
1107803,0
330353,12
809013,5
008805,17
330043,96
2000091,0
2000090,12
2000088,2
2000086,0
2000085,40
2000084,0
2000083,10
2000082,4
2000191,2
2000087,2
1107817,68
1107816,6
1107815,25
1107814,1
1107813,46
1107812,0
1107810,5
1107809,22
1107808,9
1107805,1
1107804,13
851708,1
331562,0
4014603,0
4014604,0
4014605,0
4014606,0
4014607,0
4014608,0
4014609,0
4014610,0
4014611,0
4014612,0
4014613,0
4014614,0
4014615,0
4014616,0
4014617,0
4014618,0
4014619,0
4014620,0
4014621,0
4014622,0
4014623,0
4014624,0
4014625,0
4014626,0
4011206,7
4011207,2
4011208,11
4011209,9
4011210,7
4011211,8
4011212,6
4011213,8
4011214,1
4011215,3
4013319,5
4013320,23
4013321,21
4013322,24
4013323,9
4013873,23
4013874,21
4013875,4
4013876,18
4013877,21
4013870,8
4013871,16
4013872,3
4014073,6
4014075,31
4014076,36
4014077,10
4014078,20
4014079,23
4014080,11
4014081,7
4014082,24
4014084,0
4014085,0
4014086,8
4014087,9
4014088,5
4014089,7
4014090,5
4014092,5
4014093,2
4014094,0
4014095,5
4014096,6
4014097,9
4014098,5
4014099,5
5001493,6
5001495,8
5001496,2
5001497,6
5001498,15
5001499,7
5001500,5
5001631,0
5001632,0
5001633,8
5001634,5
5001635,13
5001636,8
5001640,10
5001641,2
5001642,12
5001643,6
5001644,21
5001645,9
5001646,5
5001648,4
5001649,7
5001650,7
5001651,6
5001652,5
5001653,7
5001654,13
5001655,7
5001656,15
5001657,8
5001658,14
5001660,11
5001662,8
5001663,18
5001664,12
5001665,12
5001666,12
5001667,12
5001668,5
5001669,4
5001670,7
5001671,5
5001672,11
5001673,9
5001674,4
5001675,9
5001676,8
5001677,4
5001678,0
5001679,7
5001680,4
5001638,17
5001639,11
5001681,7
5001682,10
5001683,12
5001684,1
4011203,5
4011204,5
4011205,10
4012959,9
4012960,6
4012961,9
4012962,7
4012963,12
4012964,11
4012965,13
5001471,8
5001472,5
5001473,5
5001474,8
5001475,3
5001476,3
5001477,3
5001478,33
5001479,5
5001480,7
5001481,7
5001482,1
5001483,9
5001484,7
5001485,9
5001486,15
5001487,11
5001488,14
5001490,10
5001491,5
5001492,13
211953,0
211878,12
211885,2
211946,0
211830,5
211717,14
211724,8
211748,0
211762,5
211786,8
211793,0
211809,4
211816,0
211694,3
4012673,7
4012674,4
4012675,11
4012676,9
4012677,9
4012678,10
938706,10
938713,5
934555,6
934579,0
090893,27
938430,5
910023,9
204078,7
207819,8
207840,6
207857,6
207864,0
026007,0
938720,3
938737,11
091272,0
091296,11
204601,30
942062,841
802607,6
960001,0
820991,1
820992,8
820995,8
820996,7
820999,3
821000,11
821001,7
211892,3
821908,1
211922,1
211939,0
211960,0
211861,2
105598,23
210574,3
821058,7
821063,4
821064,7
820409,0
820410,10
211847,3
211854,6
257720,3
257737,0
257744,10
257799,0
934548,8
934562,9
809126,14
809128,10
940877,11
940884,29
940891,0
925904,0
925898,7
925928,3
925935,14
921654,13
940860,12
940907,16
940914,0
940921,14
940938,0
940853,6
3013148,3
3013179,13
3026659,12
3026666,8
3026673,0
3011373,0
3011380,14
3011397,6
3011427,9
3025997,0
3026406,5
3026413,8
3026420,0
3026437,1
3026444,9
3026451,1
3026222,7
3026239,8
3026727,5
3026734,2
3026741,13
3026642,9
3026185,9
3026192,5
3026208,5
3026215,3
3041102,7
3041119,12
3041126,12
3041133,8
3025942,1
3025959,7
3025966,9
3025973,4
3025980,10
3041157,8
3041164,8
3041195,0
3041171,0
3041201,6
3026147,12
3026154,0
3026161,5
3026178,1
936559,18
939314,10
939321,12
958551,0
958568,4
958575,5
958582,5
958599,5
207772,8
207833,6
207871,7
207888,0
522004,1
942574,25
207901,59
GC100,12
936597,17
936573,15
936610,15
936528,8
936535,16
GC80,12
921661,8
207789,4
207796,5
207826,15
207895,11
936542,0
921630,7
921647,12
971680,8
958780,8
940020,5
940044,10
210581,5
210604,0
210628,5
210697,11
210741,2
958759,4
958766,5
958773,7
940013,17
940082,17
940105,5
940280,10
940297,0
940303,7
940310,11
940532,10
939765,9
940549,20
940266,5
940273,4
956755,4
3026475,0
3026505,0
3026482,4
3026499,0
3013018,7
3026529,9
3026536,0
3026543,14
3026550,0
3026468,11
3013209,16
3013087,12
3013124,0
4014852,9
4014328,0
4014854,9
4014855,9
4014856,7
4014846,10
4014839,7
4014840,9
4014841,9
4014842,5
4014844,10
4014845,9
4014907,1
4014908,5
4014909,7
4014910,7
4014911,5
4014899,5
4014901,0
4014902,0
4014903,0
4014904,0
4014905,0
4014906,4
4014858,2
4014859,9
4014857,9
4014847,9
4014848,9
4014849,15
4014850,7
4014851,12
4014326,0
4014327,4
4014853,9
5000063,4
5000064,2
5000065,0
5000066,7
5000062,14
5000050,7
5000051,0
5000052,25
5000053,60
5000054,0
5000055,26
5000056,3
5000057,18
5000058,0
5000059,5
5000060,4
5000061,4
5000675,3
5000676,52
5000677,3
5000678,3
4014384,12
4014385,12
4014386,7
4014387,2
4014388,9
4014389,8
4014390,4
4014391,0
4014392,6
4014398,5
4014399,0
4014400,0
4014401,0
4014402,3
4014403,0
4014404,8
4014405,6
4014406,0
4014407,10
4014408,8
4014370,7
4014371,0
4014372,3
4014373,6
4014374,8
4014375,12
4014376,1
4014377,0
4014378,2
4014379,3
4014380,4
4014381,2
4014382,10
4014383,10
4010609,5
4010610,5
4010611,3
4010612,0
5000679,4
5000680,21
5000681,6
5000682,10
4010425,57
4010426,0
4010427,0
4010428,0
4010429,2
4010430,4
4010431,6
4010432,6
4010433,2
4010434,11
4010435,9
4010436,7
4010437,25
4010439,0
4010440,2
4010441,6
4010442,4
4010443,20
4010444,10
4010445,59
4010446,25
4010453,7
2300SPBLK3,170
764209,179
030074,17
764266,350
220388,138
635250,76
4012966,0
4012967,8
4012968,7
4012969,5
4012970,9
4012971,74
4012972,11
4012973,4
4012974,2
4012975,7
4012976,0
4012977,8
4012978,5
4012979,7
4012980,6
4012981,10
4012982,10
4012983,9
4012984,1
4012985,6
4012986,8
4012987,21
4012988,5
4012989,9
4012990,16
4012991,15
4012992,16
4012993,10
4012994,53
4012995,17
4012996,5
4012997,24
4012998,2
4012999,6
4013000,7
4013001,2
4013002,3
4013003,52
4013004,5
4013005,12
4013006,5
4013007,0
4013008,8
4013009,5
4013010,12
4013011,6
4013012,3
4013013,95
4013014,0
4013015,16
4013016,3
4013017,5
4013018,0
4013019,8
4013020,6
4013021,5
4013022,10
4013023,4
4013024,4
4013025,7
4013026,7
4013027,7
4013028,2
4013029,8
4013370,5
4013377,7
4013385,8
4013393,5
4013406,5
4013433,8
4013436,5
4013353,6
4013354,6
4013355,8
4013356,4
4013357,6
4013358,5
4013359,5
4013361,3
4013362,8
4013363,4
4013364,6
4013365,6
4013366,7
4013367,6
4013368,1
4013369,8
4013371,5
4013372,6
4013373,8
4013374,1
4013375,7
4013376,7
4013378,3
4013379,7
4013380,4
4013381,5
4013382,7
4013383,8
4013384,0
4013386,7
4013388,1
4013389,5
4013390,7
4013391,2
4013392,6
4013394,6
4013395,7
4013396,4
4013397,2
4013398,6
4013399,5
4013400,4
4013402,5
4013403,4
4013404,7
4013405,5
4013407,6
4013408,5
4013409,8
4013410,8
4013412,5
4013413,7
4013414,7
4013415,8
4013416,6
4013417,5
4013418,3
4013419,4
4013420,4
4013421,6
4013422,6
4013423,0
4013424,7
4013426,5
4013430,6
4013431,4
4013434,5
4013437,6
4013438,0
4013439,7
4013440,7
4013441,4
4013442,7
4013445,2
4013446,6
4013447,5
4013448,5
4013449,6
4013450,0
4013451,8
4013452,4
4013453,7
4013454,0
4013455,6
4013456,12
4013457,4
4013458,6
4013459,4
4013460,4
4013461,4
4013462,5
4013463,3
4013464,8
4013465,6
4013466,0
4013467,0
4013468,6
4013469,4
4013470,6
4013472,5
4013473,6
4013474,6
4013475,1
4013476,5
4013477,0
4013478,7
4013479,6
4013480,5
4013481,5
4013482,6
4013483,2
4013484,6
4013485,8
4013486,4
4013487,10
4013488,6
4013489,6
4013490,6
4013491,3
4013492,5
4013427,6
4013432,0
4013435,5
4013443,4
4013471,4
4013493,7
4003401,6
4003409,1
4008044,58
4007944,2
4003411,4
1006751,4
1006752,2
1006753,3
1005648,2
1005649,2
1005650,4
1005653,1
1005275,4
1005276,4
1005278,4
1005279,3
1005281,4
1005282,3
1005164,2
1005165,4
1006754,1
1006755,3
1006756,1
1006758,1
1006759,3
1006760,3
1006761,4
1006763,4
1006764,4
1006766,1
1006767,3
1006768,4
1006769,4
1006770,2
1005166,5
1005167,4
1005168,2
1005169,2
1005267,2
1005269,4
1005270,4
1005272,4
1005273,2
1005285,3
1005287,4
1005288,3
1005178,4
1005155,1
1005158,2
1005159,2
1005160,2
1005161,4
1005162,3
1005163,4
1006745,3
1006746,3
1006747,1
1006750,1
5001213,0
5001210,1
5001211,3
5001212,0
5001217,5
5001214,0
5001215,3
5001216,3
502047,5
1000707,5
1002739,16
1002737,8
1000709,2
1002834,1
207607,7
704182,290
240054,11
001280,0
000078,0
215014,80
7215717,18
001563,29
216516,32
214819,19
215816,0
882544,13
1107881,12
1003106,0
1107883,10
1107884,0
1107885,4
1107886,11
1107887,10
1107888,5
1107869,11
1107876,12
1107877,12
1107878,12
1107879,11
1107880,12
1107871,11
1107870,9
1107872,11
1107873,12
1107874,12
1107875,11
1003078,0
1003105,1
1107882,5
4013963,0
4013962,6
4013961,6
4013960,6
4013964,6
4013958,6
4013957,4
4013956,6
4013955,2
4013959,6
4014023,3
4014026,1
4014027,4
4014029,0
4014022,5
3854537,2
3854186,4
3854636,1
3854605,0
2100029,1
2100027,3
2100025,1
2100024,1
5001198,8
5001197,1
5001192,1
5001185,0
3854629,1
854216,2
5001184,2
4006959,78
4006960,19
4006961,146
4006962,4
4006963,2
2000863,3
2000857,0
2000858,1
2000859,4
2000860,20
2000861,5
2000862,38
2000956,24
2000957,16
2000958,24
2000959,33
2000944,4
2000946,11
2000947,4
2000948,4
2000949,7
2000897,19
2000898,1
2000900,8
2000901,2
2000902,7
2000903,5
2000904,17
2000905,3
2000906,39
2000907,56
4007526,53
4007527,96
4007528,194
4007529,72
4007531,28
4007533,43
4006949,2
4006950,8
4006935,1
4006936,76
4006937,0
4006938,22
4006939,48
4006940,3
4006941,18
4006943,30
4006945,12
4006946,10
4006947,18
4006948,22
4006952,0
4006953,8
4006954,0
4006955,9
4006956,1
4006957,14
4006958,13
2000913,8
2000914,18
2000915,4
2000916,11
2000917,4
5001220,50
5001221,10
5001222,1
5001223,134
5001224,46
2000986,36
2000989,6
2000990,10
2000991,33
2000992,6
2000993,25
2000994,23
2000995,18
2000996,10
2000974,100
2000975,0
2000976,309
2000977,4
2000978,45
2000979,29
2000980,13
2000981,3
2000982,4
2000983,3
2000984,8
2000919,1
2000920,3
2000908,3
2000885,5
2000886,8
2000887,38
2000888,12
2000889,6
2000890,1
2000891,0
2000892,1
2000893,2
2000894,6
2000896,6
2000874,1
2000875,8
2000876,30
2000877,59
2000878,8
2000879,11
2000880,16
2000881,1
2000882,9
2000883,6
2000864,8
2000865,3
2000866,6
2000867,11
2000868,0
2000869,7
2000870,24
2000871,3
2000872,7
2000873,4
2000962,3
2000963,9
2000964,487
2000965,369
2000966,15
2000967,70
2000968,303
2000970,133
2000971,6
2000972,158
2000998,0
2001000,5
2001001,9
2000997,69
2001032,19
2001033,0
2001034,4
2001035,0
2001036,4
2001037,61
2001039,40
2001040,1
2001038,100
2000950,33
2000951,58
2000952,63
2000953,82
2000954,34
2000955,4
2000933,4
2000934,10
2000935,17
2000936,7
2000937,13
2000938,8
2000939,4
2000940,10
2000941,15
2000942,24
2000943,13
2000922,4
2000923,5
2000924,8
2000925,4
2000926,5
2000927,5
2000928,4
2000929,7
2000930,2
2000931,12
2000921,7
2000909,6
2000911,11
2000912,44
1002965,1
1002966,1
474606,4
1002978,1
1002975,0
003692,23
4013988,11
4003514,3
4003515,0
4003516,5
4003517,4
4003518,1
004446,23
003807,12
2007607,13
007676,2
007683,0
011352,0
011369,2
004521,0
2003159,2
2003708,0
003005,4
011055,1
2001100,2
2001209,5
2001308,2
2003166,5
003180,0
007645,3
007690,2
007799,0
003838,0
4005271,2
4005272,4
4005273,1
4011228,4
4011229,4
4011230,0
5002374,1
5002375,1
4013985,0
011529,7
5002376,2
5002377,1
9001465,0
9001467,9
9001468,3
9001469,5
9001470,6
9001471,4
9001472,4
9001473,4
9001474,1
814204,5
1003267,15
1003268,14
1003269,23
1003278,7
1003279,11
1003270,42
1003280,6
1003281,0
1003282,7
1003283,9
1003284,7
1003259,11
1003240,3
1003244,10
1003250,1
1003251,1
1003252,17
1003253,6
1003255,9
1003256,14
1003257,12
1003258,1
1003260,33
1003261,14
1003262,20
1003263,19
1003264,16
1003265,17
1003266,9
034483,3
RHB816,11
424638,9
BK4L,59
034421,4
034445,4
034452,4
424816,0
034346,2
034438,5
1892,101
424848,7
424144,0
424106,0
424200,28
424620,17
RM20S4,0
FBB4S310,64
DL101,14
5000344,9
5000345,0
5000346,0
5000347,0
5000348,0
5000349,0
5000796,3
5000797,5
5000798,12
5000343,35
5000342,8
4013888,12
4013887,4
4013886,9
4010608,30
4010607,9
4010602,7
4010601,19
5000789,0
5000788,0
5000787,0
5000786,0
5000784,0
232014,10
230010,3
352019,4
350015,3
552013,4
550019,3
630025,3
4014070,14
411628,95
411610,12
411411,13
412958,14
412968,7
411636,2
416243,4
411660,3
DIPF,8
1001593,2
1001600,1
1001604,7
1001591,3
1001592,7
5002378,1
9004603,0
9004602,0
501281,8
501282,2
501056,1
501277,2
501278,1
20229,4
5000847,6
20014,5
20526,9
2000496,1
20557,12
20540,13
205333,19
5000856,5
5000849,10
5000848,4
2000410,5
2000137,0
200072,5
2000021,3
2000212,0
5000855,8
5000854,7
5000852,3
5000851,3
5000850,8
20304,2
20236,8
5000857,6
5000845,6
5000846,5
20045,8
490003,102
506706,106
900054,0
900433,109
900303,66
506935,2
700166,16
506850,15
401019,3
506881,17
506942,10
506867,17
5000085,1
5000092,6
5001783,12
1000886,1
1000881,5
1000864,1
1000884,1
1000872,0
1000879,1
1000865,1
112195,2
111259,1
5001689,7
5001690,6
5001691,1
5001692,0
5001693,6
5001694,10
5001695,4
5001697,0
5001699,42
4014226,9
4014227,7
4014228,9
4014234,4
4014235,2
4014236,4
4014237,6
4014238,5
4014239,4
4014240,2
4014241,6
4014242,4
4014243,0
4014202,7
4014203,10
4014204,11
4014205,12
4014206,11
4014207,11
4014208,0
4014209,0
4014210,0
4014229,8
4014230,7
4014231,8
4014232,8
4014233,7
4014199,5
4014200,10
4014201,15
4014212,5
4014213,6
4014214,9
4014215,6
4014216,8
4014217,6
4014218,5
4014219,7
4014220,8
4014221,9
4014222,9
4014223,8
3757409,4
3757317,0
449WA4,3
676878,90
EC790F,5
712712,19
716352,52
709774,0
707527,24
716543,13
712262,3
709705,4
700733,1
700726,35
701396,10
701204,8
701198,1
701181,8
705998,14
703130,0
703369,9
703413,1
703420,49
703499,8
495936,2
802222,8
802233,1
803038,69
866384,3
866386,14
152778,3
152785,4
607537,18
607520,42
3746892,2
3755047,0
3757508,1
3751469,1
5001700,12
5001701,17
5001703,6
5001704,9
5001705,1
5001706,4
5001707,5
5001708,4
5001710,4
5001711,13
5001712,4
4014224,5
4014225,7
5001713,6
5001714,6
5001715,7
5001716,6
5001717,4
5001718,10
5001719,22
5001720,8
5001721,9
5001685,2
5001686,4
5001687,10
5001688,4
656962,5
666855,5
643641,4
643634,24
640534,4
720731,6
640527,6
605939,3
153102,6
EC510F,5
EC783F,5
217484,28
527705,2
153072,2
527712,0
023375,4
215A6,5
202ELA1,53
202ELA2,133
202ELA6,23
202ELA8,14
202ELF1,28
202ELF2,1
202ELF6,5
202ELR2,10
202ELR8,25
84R1,18
84R8,19
376A16,7
374A10,1
374A12,17
186A1,1
186A4,16
186A6,1
374A4,4
038A14,91
374A16,15
374A18,1
374SBA10,1
376A14,2
L141G5/0,1
L45G1/0,7
165365,9
622042,7
622059,10
210897,10
189A1,66
189A2,42
189A4,76
202R6,2
202R4,28
449WA1/0,1
449WA3/0,28
3751476,1
3755023,11
3757331,1
3757379,1
3757430,1
3757294,6
605922,11
202ELA1/0,20
202ELR1/0,11
186A1/0,7
507271,4
622004,1
416070,18
416088,7
EC585F,0
EC586F,7
153096,4
663267,10
663281,10
663298,8
664868,4
701518,2
416096,2
217221,24
EC490F,6
EC788F,6
157025,4
709606,3
700931,4
701006,2
701105,6
151795,6
676915,3
023429,7
625418,47
625401,9
605878,7
605892,17
605915,14
058159,6
623360,1
02080006,33
EC320F,8
2541/0,2
2543/0,26
2544/0,2
2545/0,1
254SS4/0,19
254SS5/0,28
254SS8/0,6
217697,7
210935,15
210960,1
174947,1
174955,1
174971,2
EC920,6
865697,5
EC488F,8
EC583F,5
EC785F,1
189A1/0,22
189A3/0,39
677059,11
217166,3
217174,7
217204,8
692540,2
640541,5
640558,2
386627,8
386610,11
1000849,1
1000851,1
1000563,2
9005642,1
9005644,0
9005641,0
9005645,1
9005643,0
5002381,1
5002380,1
9005541,0
9005542,2
9005543,10
9005544,10
9005545,10
9005546,4
9005547,15
9005548,1
9005549,2
9005550,8
9005551,2
9005552,2
9005553,3
9005554,1
9005555,1
9005556,0
9005557,2
9005558,1
9005559,1
9005560,3
9005561,2
9005562,0
9005563,0
9005564,0
9005565,0
9005566,0
9005567,1
9005505,33
9005506,25
9005507,11
9005508,0
9005509,20
9005510,2
9005511,0
9005512,30
9005513,27
9005514,17
9005515,8
9005516,2
9005517,3
9005518,26
9005519,3
9005520,0
9005521,20
9005522,0
9005523,8
9005524,0
9005525,2
9005526,1
9005527,3
9005528,1
9005529,8
9005530,4
9005531,1
9005532,0
9005533,0
9005534,2
9005535,2
9005536,0
9005537,0
9005538,0
9005539,3
9005540,0
4001982,3
810501,7
4001984,12
4001985,8
4001986,6
4001987,17
4001988,10
4001989,2
4001990,7
4001991,14
4001992,13
4001970,11
4001971,5
4001972,9
4001973,16
4001974,15
4001975,11
4001976,6
4001977,12
4001978,12
4001968,14
4001960,13
4001961,5
4001962,9
4001963,14
4001964,14
4001965,7
4001966,4
4001967,19
4001969,5
4001979,11
4001980,7
4001981,14
4001983,2
4002689,29
4004108,22
4002691,46
4002692,5
4002694,27
4002667,29
4002668,12
4002672,17
4002673,87
4002674,22
4002675,22
4002686,1
4002687,25
4002676,14
4002677,37
4002682,25
4002684,24
4004087,3
4004089,17
4004090,34
4004091,32
4004092,49
4004093,45
4004094,32
4004095,50
4004096,43
4004097,36
4004098,14
4004099,31
4004100,30
4004101,3
4004102,27
4004103,23
4004104,42
4004105,28
4004106,33
4004107,20
4002690,7
4015259,0
4015262,0
4015261,0
4015260,0
724253,3
724260,5
724057,22
724095,4
791880,89
794082,1
791934,3
791958,2
791897,36
791828,15
791835,13
795119,0
791972,3
794136,1
795614,1
4003413,0
4013230,15
4001316,8
4001318,13
4001319,108
4001320,71
4001321,7
4001342,14
4001332,12
4001334,12
4001335,12
4001322,15
4001325,0
4001326,6
4001327,13
4001328,12
4001329,1
4001330,14
4001331,7
4001310,8
4001311,0
4001312,1
4001313,11
4007945,4
4007946,9
4007947,4
4007983,4
4007984,4
4008034,5
4008035,4
4007908,9
4007909,3
4007910,5
4007911,2
4007912,11
4003397,12
4003398,7
4001314,11
4001315,0
5000200,2
5000201,7
5000226,0
5000217,2
5000203,1
4011786,4
4003688,2
4000294,1
4000236,26
4000237,29
4000238,59
4000239,14
4000240,9
4000241,0
4000242,3
4000243,15
4000285,7
4000286,7
4000287,0
4000288,7
4000289,16
4000292,0
4000244,10
4000246,10
4000247,7
4000248,28
4000296,41
4000297,49
4000299,2
4000300,2
4000301,123
4000302,32
4000304,24
4000306,74
4002048,16
398023,17
398134,2
4011773,17
4011774,14
4011775,3
4011776,2
4011778,0
4011780,25
4011781,1
4011782,7
4011783,6
4006368,0
4006369,0
4006370,0
4006371,0
4006372,4
4006373,0
9005585,2
9005586,3
9005587,1
9005590,8
9005584,3
9005583,9
9005582,8
9005580,78
4011951,24
9005578,1
9005579,8
4011950,6
4011858,0
4011855,29
4011854,5
400170,1
400378,1
400431,1
400370,3
400194,3
400226,1
400224,1
700088,27
400134,1
400356,3
400125,1
400332,1
400187,1
400219,1
XPS20,0
4011857,0
600350,0
600398,0
600329,1
600268,5
600213,0
4600220,0
570295,1
4300335,5
552XR308,2
70512,0
512301,3
512318,2
460024,5
2000077,0
2000079,0
2000080,3
600336,3
4011856,2
570301,2
883092,8
079408,7
077701,0
084891,0
5001901,2
5001942,1
5001941,5
5001947,6
5001948,5
5001949,4
5001950,10
5001951,4
5001952,6
5001953,3
5001954,2
5001957,2
5001958,5
5001898,3
5001900,1
5001943,1
5001903,1
5001904,3
5001915,5
5001917,4
5001918,3
5001928,1
5001929,5
5001930,4
5001932,6
5001938,2
5001939,2
5001940,3
72119,1
10105,115
72115,1
987013,0
5000753,48
5000781,5
5000780,2
5000779,12
5000778,24
5000777,15
5000776,4
5000775,0
5000774,1
5000771,0
5000769,0
5000768,0
5000767,0
5000766,13
5000765,5
5000764,4
5000762,0
5000760,13
5000759,8
5000752,14
5000782,2
5000756,0
5000757,10
5000758,0
310455,0
318727,0
311780,0
313348,0
317249,0
317409,0
314545,0
314538,0
318765,0
312107,0
312053,0
312251,0
312442,0
312428,0
316839,2
318710,0
311926,4
312008,4
318437,0
5000365,28
4014332,9
4014333,11
4014331,15
4014330,36
4014329,4
5000367,87
5000368,14
5000369,15
5000370,3
5000356,24
5000357,19
5000358,32
5000371,2
5000372,11
5000373,15
5000359,11
5000360,11
5000361,7
5000363,0
5000364,1
044442,50
517038,12
518561,0
518585,17
545987,86
524579,11
524562,16
545260,15
516826,0
516741,36
546083,77
546069,16
524432,7
523992,43
523985,70
545710,0
503093,18
545727,23
529703,1
526559,50
529833,90
545451,27
302212,979
302114,12
302116,251
799152,5
799190,9
799114,1
207138,4
113033,1
1006378,0
1003694,47
1003681,6
1003679,3
1003678,6
1000521,14
1000519,5
1000516,5
1000517,4
1000518,5
1006377,7
1006375,4
067104,46
019660,26
221953,168
019752,38
1006374,6
222032,101
221865,253
221834,92
667520,49
701660,22
700670,6
420299,3
711100,7
667010,93
350040,4
667320,27
380050,31
390020,6
170050,119
120213,33
122209,207
1006372,4
020123,13
1000520,13
1003683,64
1003684,9
1003685,1
1003686,70
1003687,24
1003688,1
1003689,5
1003690,3
1003691,5
1003692,23
1003693,10
1003682,2
1005302,0
1006704,5
303202,14
1002481,46
663073,10
4015378,5
4015379,0
4002894,5
4002893,4
4002889,5
4002891,3
4008267,110
4008268,37
4008269,16
4008270,7
4011703,17
4008273,0
4008274,0
4008275,7
4008272,11
5001000,5
5001003,5
5001005,3
5001006,5
5001007,5
5001022,4
5001023,4
5001024,4
5001025,4
5001026,4
5001027,3
5001028,4
5001029,5
5001030,5
5001031,5
5001034,5
5001035,4
5001036,4
5001037,4
5000972,4
5000973,2
5000974,4
5000975,3
5000977,5
5000978,2
5000979,4
5000980,0
5000981,4
5000982,3
5000983,3
5000984,1
5000985,4
5000986,3
5000987,5
5000988,3
5000989,4
5000990,4
5000991,2
5000992,4
5000993,5
5000994,2
5000995,4
5000996,3
5001010,3
5001011,3
5001012,3
5001013,4
5001014,3
5001015,8
5001061,2
5001044,3
5001048,3
5001049,5
5001050,4
5001051,4
5001055,8
5001056,9
5001057,19
5001058,13
5001059,18
5001060,34
5001811,5
5001812,4
5001813,2
5001814,1
5001815,4
5001816,5
5001817,2
5001819,4
5001820,3
5001823,3
1007454,0
5001789,4
5001791,2
5001801,3
5001802,3
5001803,3
5001805,4
5001806,2
5001807,4
5001808,0
